Time,Barometric Pressure[mH20],PanelTemp[degC],BP_mbar,Primary Pond Level[m],SmartPT_Temp[N/A]
2020-06-26 18:40,9.843999234,25.63,965.3819,338.65,14.1
2020-06-26 18:45,9.844058377,25.53,965.3877,338.65,14
2020-06-26 18:50,9.843326232,25.28,965.3159,338.65,14
2020-06-26 18:55,9.844034924,25.23,965.3854,338.65,14
2020-06-26 19:00,9.843833023,24.99,965.3656,338.65,14.1
2020-06-26 19:05,9.843865654,24.79,965.3688,338.65,14
2020-06-26 19:10,9.843953348,24.59,965.3774,338.65,14.1
2020-06-26 19:15,9.843548527,24.39,965.3377,338.65,14.1
2020-06-26 19:20,9.843208967,24.21,965.3044,338.65,14
2020-06-26 19:25,9.843195711,24.02,965.3031,338.65,14.1
2020-06-26 19:30,9.843551586,23.88,965.338,338.65,14.1
2020-06-26 19:35,9.843079465,23.76,965.2917,338.65,14
2020-06-26 19:40,9.842250449,23.55,965.2104,338.65,14
2020-06-26 19:45,9.841818096,23.4,965.168,338.65,14.1
2020-06-26 19:50,9.842052627,23.22,965.191,338.65,14.1
2020-06-26 19:55,9.842317749,23.17,965.217,338.65,14.1
2020-06-26 20:00,9.842740925,23.08,965.2585,338.65,14
2020-06-26 20:05,9.842915293,23.04,965.2756,338.65,14.1
2020-06-26 20:10,9.842214759,22.91,965.2069,338.65,14.1
2020-06-26 20:15,9.842611423,22.9,965.2458,338.65,14.1
2020-06-26 20:20,9.842424818,22.91,965.2275,338.65,14
2020-06-26 20:25,9.843191632,22.89,965.3027,338.65,14.1
2020-06-26 20:30,9.843370079,22.8,965.3202,338.65,14.1
2020-06-26 20:35,9.843182455,22.61,965.3018,338.65,14.1
2020-06-26 20:40,9.843331331,22.56,965.3164,338.65,14.1
2020-06-26 20:45,9.84360665,22.43,965.3434,338.65,14.1
2020-06-26 20:50,9.844051239,22.25,965.387,338.65,14.1
2020-06-26 20:55,9.84401351,22.16,965.3833,338.65,14.1
2020-06-26 21:00,9.843744309,22.13,965.3569,338.65,14.1
2020-06-26 21:05,9.844167485,22.05,965.3984,338.65,14.1
2020-06-26 21:10,9.844273534,21.88,965.4088,338.65,14.1
2020-06-26 21:15,9.844356129,21.86,965.4169,338.65,14.2
2020-06-26 21:20,9.844434646,21.73,965.4246,338.65,14.2
2020-06-26 21:25,9.844798679,21.76,965.4603,338.65,14.1
2020-06-26 21:30,9.845196362,21.8,965.4993,338.65,14.1
2020-06-26 21:35,9.845809202,21.84,965.5594,338.65,14.2
2020-06-26 21:40,9.845724567,21.84,965.5511,338.65,14.1
2020-06-26 21:45,9.84605393,21.83,965.5834,338.65,14.2
2020-06-26 21:50,9.845582828,21.82,965.5372,338.65,14.2
2020-06-26 21:55,9.845550198,21.6,965.534,338.65,14.2
2020-06-26 22:00,9.845164751,21.55,965.4962,338.65,14.2
2020-06-26 22:05,9.845921369,21.32,965.5704,338.65,14.2
2020-06-26 22:10,9.845422736,21.13,965.5215,338.65,14.2
2020-06-26 22:15,9.845069919,21.08,965.4869,338.65,14.2
2020-06-26 22:20,9.844741576,21,965.4547,338.65,14.2
2020-06-26 22:25,9.844072653,20.86,965.3891,338.65,14.2
2020-06-26 22:30,9.844296987,20.87,965.4111,338.65,14.2
2020-06-26 22:35,9.843734112,20.81,965.3559,338.65,14.2
2020-06-26 22:40,9.842778653,20.73,965.2622,338.65,14.2
2020-06-26 22:45,9.841811978,20.58,965.1674,338.65,14.2
2020-06-26 22:50,9.841334758,20.61,965.1206,338.65,14.3
2020-06-26 22:55,9.84058018,20.56,965.0466,338.65,14.2
2020-06-26 23:00,9.840314039,20.5,965.0205,338.65,14.2
2020-06-26 23:05,9.840695406,20.56,965.0579,338.65,14.3
2020-06-26 23:10,9.840292625,20.55,965.0184,338.65,14.2
2020-06-26 23:15,9.839586992,20.53,964.9492,338.65,14.2
2020-06-26 23:20,9.838947641,20.59,964.8865,338.65,14.2
2020-06-26 23:25,9.838723307,20.41,964.8645,338.65,14.2
2020-06-26 23:30,9.838414337,20.45,964.8342,338.65,14.3
2020-06-26 23:35,9.838621337,20.43,964.8545,338.65,14.2
2020-06-26 23:40,9.838120664,20.29,964.8054,338.66,14.3
2020-06-26 23:45,9.837967709,20.32,964.7904,338.66,14.3
2020-06-26 23:50,9.838442889,20.34,964.837,338.66,14.3
2020-06-26 23:55,9.8382002,20.27,964.8132,338.66,14.2
2020-06-27 0:00,9.837370165,20.29,964.7318,338.66,14.3
2020-06-27 0:05,9.837329377,20.16,964.7278,338.66,14.3
2020-06-27 0:10,9.836812389,20.2,964.6771,338.66,14.3
2020-06-27 0:15,9.836648217,20.12,964.661,338.66,14.3
2020-06-27 0:20,9.835962979,20.15,964.5938,338.66,14.3
2020-06-27 0:25,9.83548372,20.09,964.5468,338.66,14.3
2020-06-27 0:30,9.836033338,20.06,964.6007,338.66,14.3
2020-06-27 0:35,9.835293036,19.97,964.5281,338.66,14.3
2020-06-27 0:40,9.835249189,19.95,964.5238,338.66,14.3
2020-06-27 0:45,9.835296095,19.87,964.5284,338.66,14.3
2020-06-27 0:50,9.834918806,19.78,964.4914,338.66,14.3
2020-06-27 0:55,9.834860683,19.76,964.4857,338.66,14.3
2020-06-27 1:00,9.833999036,19.63,964.4012,338.66,14.3
2020-06-27 1:05,9.834084691,19.4,964.4096,338.66,14.3
2020-06-27 1:10,9.833794077,19.19,964.3811,338.66,14.3
2020-06-27 1:15,9.833451458,19.1,964.3475,338.66,14.3
2020-06-27 1:20,9.833144528,19.07,964.3174,338.66,14.3
2020-06-27 1:25,9.833049696,18.89,964.3081,338.66,14.3
2020-06-27 1:30,9.832956903,18.88,964.299,338.66,14.3
2020-06-27 1:35,9.83327403,18.68,964.3301,338.66,14.3
2020-06-27 1:40,9.832614284,18.63,964.2654,338.66,14.4
2020-06-27 1:45,9.833365803,18.42,964.3391,338.66,14.3
2020-06-27 1:50,9.834119361,18.42,964.413,338.66,14.4
2020-06-27 1:55,9.834252942,18.17,964.4261,338.66,14.3
2020-06-27 2:00,9.834034726,18.19,964.4047,338.66,14.3
2020-06-27 2:05,9.833095582,18.18,964.3126,338.66,14.4
2020-06-27 2:10,9.832164596,18.05,964.2213,338.66,14.4
2020-06-27 2:15,9.83218601,17.83,964.2234,338.66,14.4
2020-06-27 2:20,9.832221699,17.82,964.2269,338.66,14.4
2020-06-27 2:25,9.83181076,17.72,964.1866,338.66,14.4
2020-06-27 2:30,9.830456599,17.53,964.0538,338.66,14.4
2020-06-27 2:35,9.831104108,17.5,964.1173,338.66,14.4
2020-06-27 2:40,9.830502485,17.39,964.0583,338.66,14.4
2020-06-27 2:45,9.830235324,17.31,964.0321,338.66,14.4
2020-06-27 2:50,9.829482785,17.25,963.9583,338.66,14.4
2020-06-27 2:55,9.828244869,17.11,963.8369,338.66,14.4
2020-06-27 3:00,9.828580351,17.05,963.8698,338.66,14.4
2020-06-27 3:05,9.828731266,16.97,963.8846,338.66,14.4
2020-06-27 3:10,9.828762877,16.88,963.8877,338.66,14.4
2020-06-27 3:15,9.82888728,16.77,963.8999,338.66,14.5
2020-06-27 3:20,9.82868334,16.79,963.8799,338.66,14.4
2020-06-27 3:25,9.828240791,16.68,963.8365,338.66,14.5
2020-06-27 3:30,9.828380489,16.53,963.8502,338.66,14.4
2020-06-27 3:35,9.828211219,16.48,963.8336,338.66,14.5
2020-06-27 3:40,9.827640187,16.36,963.7776,338.66,14.5
2020-06-27 3:45,9.82684788,16.48,963.6999,338.66,14.5
2020-06-27 3:50,9.826225863,16.57,963.6389,338.66,14.5
2020-06-27 3:55,9.826119815,16.59,963.6285,338.66,14.4
2020-06-27 4:00,9.826534832,16.63,963.6692,338.66,14.5
2020-06-27 4:05,9.827771729,16.69,963.7905,338.66,14.5
2020-06-27 4:10,9.827946097,16.71,963.8076,338.66,14.5
2020-06-27 4:15,9.827634069,16.8,963.777,338.66,14.5
2020-06-27 4:20,9.827811497,16.98,963.7944,338.66,14.5
2020-06-27 4:25,9.827380164,17.08,963.7521,338.66,14.5
2020-06-27 4:30,9.826291124,17.17,963.6453,338.66,14.5
2020-06-27 4:35,9.825358099,17.16,963.5538,338.67,14.5
2020-06-27 4:40,9.826623546,17.34,963.6779,338.67,14.5
2020-06-27 4:45,9.827513744,17.45,963.7652,338.67,14.5
2020-06-27 4:50,9.828577292,17.63,963.8695,338.67,14.5
2020-06-27 4:55,9.82915954,17.84,963.9266,338.67,14.5
2020-06-27 5:00,9.829344106,17.98,963.9447,338.67,14.6
2020-06-27 5:05,9.829289042,18.19,963.9393,338.67,14.5
2020-06-27 5:10,9.829190131,18.48,963.9296,338.67,14.6
2020-06-27 5:15,9.828285657,18.69,963.8409,338.67,14.5
2020-06-27 5:20,9.827651404,18.9,963.7787,338.67,14.6
2020-06-27 5:25,9.827117081,19.04,963.7263,338.67,14.6
2020-06-27 5:30,9.826361483,19.23,963.6522,338.67,14.6
2020-06-27 5:35,9.82504607,19.26,963.5232,338.67,14.6
2020-06-27 5:40,9.824364911,19.34,963.4564,338.67,14.6
2020-06-27 5:45,9.82440162,19.28,963.46,338.67,14.6
2020-06-27 5:50,9.825310173,19.34,963.5491,338.67,14.6
2020-06-27 5:55,9.824364911,19.32,963.4564,338.67,14.6
2020-06-27 6:00,9.824642269,19.4,963.4836,338.67,14.6
2020-06-27 6:05,9.825661969,19.48,963.5836,338.67,14.6
2020-06-27 6:10,9.826793836,19.54,963.6946,338.67,14.6
2020-06-27 6:15,9.82807152,19.68,963.8199,338.67,14.6
2020-06-27 6:20,9.827843108,19.64,963.7975,338.67,14.6
2020-06-27 6:25,9.828419238,19.78,963.854,338.67,14.6
2020-06-27 6:30,9.827523941,19.9,963.7662,338.67,14.6
2020-06-27 6:35,9.826618448,20,963.6774,338.67,14.6
2020-06-27 6:40,9.82555592,20.13,963.5732,338.67,14.6
2020-06-27 6:45,9.825270404,20.21,963.5452,338.67,14.6
2020-06-27 6:50,9.824102848,20.17,963.4307,338.67,14.7
2020-06-27 6:55,9.824713648,20.15,963.4906,338.67,14.6
2020-06-27 7:00,9.824850288,20.3,963.504,338.67,14.6
2020-06-27 7:05,9.825000184,20.15,963.5187,338.67,14.7
2020-06-27 7:10,9.825412143,20.24,963.5591,338.67,14.7
2020-06-27 7:15,9.824489314,20.18,963.4686,338.67,14.7
2020-06-27 7:20,9.82382549,20.22,963.4035,338.67,14.7
2020-06-27 7:25,9.82294039,20.31,963.3167,338.67,14.7
2020-06-27 7:30,9.822574318,20.34,963.2808,338.67,14.7
2020-06-27 7:35,9.822015522,20.4,963.226,338.67,14.7
2020-06-27 7:40,9.821625997,20.46,963.1878,338.67,14.7
2020-06-27 7:45,9.821725927,20.57,963.1976,338.67,14.7
2020-06-27 7:50,9.821540342,20.58,963.1794,338.67,14.7
2020-06-27 7:55,9.820890793,20.59,963.1157,338.67,14.7
2020-06-27 8:00,9.820372785,20.65,963.0649,338.67,14.7
2020-06-27 8:05,9.820107663,20.82,963.0389,338.67,14.7
2020-06-27 8:10,9.819686527,20.84,962.9976,338.67,14.7
2020-06-27 8:15,9.819165461,21.18,962.9465,338.67,14.8
2020-06-27 8:20,9.8190329,21.12,962.9335,338.67,14.7
2020-06-27 8:25,9.81886057,21.16,962.9166,338.67,14.8
2020-06-27 8:30,9.818953363,21.14,962.9257,338.67,14.7
2020-06-27 8:35,9.818949284,21.19,962.9253,338.67,14.8
2020-06-27 8:40,9.818767778,21.15,962.9075,338.67,14.8
2020-06-27 8:45,9.818545483,21.14,962.8857,338.67,14.7
2020-06-27 8:50,9.818383351,21.16,962.8698,338.67,14.8
2020-06-27 8:55,9.817165829,21.24,962.7504,338.67,14.8
2020-06-27 9:00,9.817091391,21.17,962.7431,338.67,14.8
2020-06-27 9:05,9.815909558,21.14,962.6272,338.67,14.8
2020-06-27 9:10,9.815523092,21,962.5893,338.67,14.8
2020-06-27 9:15,9.815863672,20.88,962.6227,338.67,14.8
2020-06-27 9:20,9.816813013,20.79,962.7158,338.67,14.8
2020-06-27 9:25,9.817132179,20.57,962.7471,338.68,14.8
2020-06-27 9:30,9.817969352,20.49,962.8292,338.68,14.8
2020-06-27 9:35,9.819015565,20.3,962.9318,338.68,14.8
2020-06-27 9:40,9.82049311,20.04,963.0767,338.68,14.8
2020-06-27 9:45,9.820557351,19.94,963.083,338.68,14.8
2020-06-27 9:50,9.819095101,19.79,962.9396,338.68,14.8
2020-06-27 9:55,9.819862935,19.77,963.0149,338.68,14.9
2020-06-27 10:00,9.819879251,19.66,963.0165,338.68,14.8
2020-06-27 10:05,9.819449957,19.53,962.9744,338.68,14.8
2020-06-27 10:10,9.818756561,19.35,962.9064,338.68,14.9
2020-06-27 10:15,9.81770729,19.26,962.8035,338.68,14.8
2020-06-27 10:20,9.816699826,19.23,962.7047,338.68,14.8
2020-06-27 10:25,9.815538388,19.14,962.5908,338.68,14.9
2020-06-27 10:30,9.814063901,19.14,962.4462,338.68,14.9
2020-06-27 10:35,9.813045221,19.02,962.3463,338.68,14.9
2020-06-27 10:40,9.81233551,19.01,962.2767,338.68,14.9
2020-06-27 10:45,9.812380377,18.94,962.2811,338.68,14.9
2020-06-27 10:50,9.812646518,18.87,962.3072,338.68,14.9
2020-06-27 10:55,9.813503066,18.89,962.3912,338.68,14.9
2020-06-27 11:00,9.814655327,18.84,962.5042,338.68,14.9
2020-06-27 11:05,9.815024459,18.83,962.5404,338.68,14.9
2020-06-27 11:10,9.81427294,18.85,962.4667,338.68,14.9
2020-06-27 11:15,9.813288929,18.91,962.3702,338.68,14.9
2020-06-27 11:20,9.811943945,18.89,962.2383,338.68,14.9
2020-06-27 11:25,9.811302554,18.96,962.1754,338.69,14.9
2020-06-27 11:30,9.812084664,18.95,962.2521,338.69,14.9
2020-06-27 11:35,9.811174072,18.94,962.1628,338.69,14.9
2020-06-27 11:40,9.810146214,19.01,962.062,338.69,14.9
2020-06-27 11:45,9.809115297,19.04,961.9609,338.69,14.9
2020-06-27 11:50,9.807960997,19.07,961.8477,338.69,14.9
2020-06-27 11:55,9.807641831,19.09,961.8164,338.69,14.9
2020-06-27 12:00,9.807286975,19.11,961.7816,338.69,14.9
2020-06-27 12:05,9.806246881,19.11,961.6796,338.69,14.9
2020-06-27 12:10,9.806144911,19.16,961.6696,338.69,14.9
2020-06-27 12:15,9.806376383,19.27,961.6923,338.69,14.9
2020-06-27 12:20,9.807316547,19.2,961.7845,338.69,15
2020-06-27 12:25,9.80822102,19.27,961.8732,338.69,15
2020-06-27 12:30,9.80873393,19.2,961.9235,338.69,15
2020-06-27 12:35,9.808476965,19.25,961.8983,338.69,14.9
2020-06-27 12:40,9.808757383,19.16,961.9258,338.69,14.9
2020-06-27 12:45,9.810458242,19.11,962.0926,338.69,15
2020-06-27 12:50,9.811900098,19.17,962.234,338.69,15
2020-06-27 12:55,9.811979635,19.14,962.2418,338.69,15
2020-06-27 13:00,9.810812078,19.16,962.1273,338.69,15
2020-06-27 13:05,9.808671728,19.16,961.9174,338.69,15
2020-06-27 13:10,9.807139119,19.25,961.7671,338.69,15
2020-06-27 13:15,9.806036823,19.21,961.659,338.69,15
2020-06-27 13:20,9.806034784,19.19,961.6588,338.69,15
2020-06-27 13:25,9.806140832,19.19,961.6692,338.69,15
2020-06-27 13:30,9.806043961,19.13,961.6597,338.69,15
2020-06-27 13:35,9.805850218,19.21,961.6407,338.69,15
2020-06-27 13:40,9.80638556,19.12,961.6932,338.69,15
2020-06-27 13:45,9.8069311,19.17,961.7467,338.69,15
2020-06-27 13:50,9.807070799,19.12,961.7604,338.69,15
2020-06-27 13:55,9.807846791,19.1,961.8365,338.69,15
2020-06-27 14:00,9.808299537,19.13,961.8809,338.69,15.1
2020-06-27 14:05,9.806638446,19.14,961.718,338.69,15
2020-06-27 14:10,9.805728874,19.15,961.6288,338.69,15.1
2020-06-27 14:15,9.805936892,19.14,961.6492,338.69,15
2020-06-27 14:20,9.805319974,19.14,961.5887,338.69,15
2020-06-27 14:25,9.803559972,19.03,961.4161,338.69,15.1
2020-06-27 14:30,9.802746251,19.05,961.3363,338.69,15.1
2020-06-27 14:35,9.800557975,19.03,961.1217,338.69,15
2020-06-27 14:40,9.798621565,19.01,960.9318,338.69,15.1
2020-06-27 14:45,9.797318388,19.06,960.804,338.69,15
2020-06-27 14:50,9.797219477,19.04,960.7943,338.69,15.1
2020-06-27 14:55,9.796267077,19.02,960.7009,338.69,15.1
2020-06-27 15:00,9.798419664,18.94,960.912,338.69,15
2020-06-27 15:05,9.800072598,19.05,961.0741,338.69,15.1
2020-06-27 15:10,9.798683766,19.1,960.9379,338.69,15
2020-06-27 15:15,9.797669165,19.14,960.8384,338.7,15
2020-06-27 15:20,9.798373778,19.12,960.9075,338.69,15.1
2020-06-27 15:25,9.798566501,19.18,960.9264,338.7,15
2020-06-27 15:30,9.797300033,19.29,960.8022,338.7,15.1
2020-06-27 15:35,9.797661007,19.35,960.8376,338.7,15.1
2020-06-27 15:40,9.798187172,19.4,960.8892,338.7,15.1
2020-06-27 15:45,9.798345226,19.33,960.9047,338.69,15.1
2020-06-27 15:50,9.798119872,19.37,960.8826,338.7,15
2020-06-27 15:55,9.797167472,19.35,960.7892,338.7,15.1
2020-06-27 16:00,9.796961493,19.32,960.769,338.7,15.1
2020-06-27 16:05,9.796579106,19.22,960.7315,338.7,15.1
2020-06-27 16:10,9.796515884,19.1,960.7253,338.7,15.1
2020-06-27 16:15,9.796147772,19.1,960.6892,338.7,15.1
2020-06-27 16:20,9.796791203,18.99,960.7523,338.7,15.1
2020-06-27 16:25,9.796854425,18.99,960.7585,338.7,15.1
2020-06-27 16:30,9.796948237,18.95,960.7677,338.7,15.1
2020-06-27 16:35,9.796923764,18.88,960.7653,338.7,15.1
2020-06-27 16:40,9.797104251,18.94,960.783,338.7,15.1
2020-06-27 16:45,9.796337437,18.89,960.7078,338.7,15.1
2020-06-27 16:50,9.797428516,18.9,960.8148,338.7,15.1
2020-06-27 16:55,9.798381935,18.88,960.9083,338.7,15.1
2020-06-27 17:00,9.798674589,18.83,960.937,338.7,15.1
2020-06-27 17:05,9.799467916,18.85,961.0148,338.7,15.2
2020-06-27 17:10,9.800204139,18.83,961.087,338.7,15.1
2020-06-27 17:15,9.800456005,18.87,961.1117,338.7,15.1
2020-06-27 17:20,9.800699713,18.73,961.1356,338.7,15.2
2020-06-27 17:25,9.800988288,18.83,961.1639,338.7,15.1
2020-06-27 17:30,9.800367291,18.8,961.103,338.7,15.2
2020-06-27 17:35,9.800463143,18.77,961.1124,338.7,15.2
2020-06-27 17:40,9.800517187,18.85,961.1177,338.7,15.1
2020-06-27 17:45,9.799160986,18.69,960.9847,338.7,15.1
2020-06-27 17:50,9.798456373,18.74,960.9156,338.7,15.1
2020-06-27 17:55,9.798811229,18.73,960.9504,338.7,15.1
2020-06-27 18:00,9.797213359,18.73,960.7937,338.7,15.2
2020-06-27 18:05,9.794635557,18.6,960.5409,338.7,15.2
2020-06-27 18:10,9.79557776,18.58,960.6333,338.7,15.1
2020-06-27 18:15,9.797490717,18.65,960.8209,338.7,15.2
2020-06-27 18:20,9.796458781,18.56,960.7197,338.7,15.1
2020-06-27 18:25,9.796061098,18.57,960.6807,338.7,15.1
2020-06-27 18:30,9.796437367,18.52,960.7176,338.7,15.2
2020-06-27 18:35,9.797710973,18.53,960.8425,338.7,15.2
2020-06-27 18:40,9.799170163,18.4,960.9856,338.7,15.1
2020-06-27 18:45,9.797761958,18.41,960.8475,338.7,15.2
2020-06-27 18:50,9.797852711,18.34,960.8564,338.7,15.2
2020-06-27 18:55,9.797917972,18.3,960.8628,338.7,15.1
2020-06-27 19:00,9.798044414,18.33,960.8752,338.7,15.1
2020-06-27 19:05,9.796074354,18.33,960.682,338.7,15.2
2020-06-27 19:10,9.797657948,18.37,960.8373,338.7,15.2
2020-06-27 19:15,9.797749721,18.31,960.8463,338.7,15.2
2020-06-27 19:20,9.799241542,18.26,960.9926,338.7,15.2
2020-06-27 19:25,9.79891014,18.11,960.9601,338.7,15.1
2020-06-27 19:30,9.798607289,18.17,960.9304,338.7,15.2
2020-06-27 19:35,9.798120892,18.23,960.8827,338.7,15.2
2020-06-27 19:40,9.798512457,18.21,960.9211,338.7,15.2
2020-06-27 19:45,9.797134842,18.12,960.786,338.7,15.2
2020-06-27 19:50,9.796101886,18.19,960.6847,338.7,15.1
2020-06-27 19:55,9.79608965,18.13,960.6835,338.7,15.2
2020-06-27 20:00,9.796687194,17.94,960.7421,338.7,15.1
2020-06-27 20:05,9.795759267,17.84,960.6511,338.7,15.2
2020-06-27 20:10,9.79765183,17.86,960.8367,338.7,15.2
2020-06-27 20:15,9.797551899,17.76,960.8269,338.7,15.2
2020-06-27 20:20,9.798091321,17.75,960.8798,338.7,15.2
2020-06-27 20:25,9.798492063,17.69,960.9191,338.7,15.2
2020-06-27 20:30,9.798421703,17.7,960.9122,338.7,15.2
2020-06-27 20:35,9.798861194,18.02,960.9553,338.7,15.2
2020-06-27 20:40,9.797733406,17.8,960.8447,338.7,15.2
2020-06-27 20:45,9.797484599,17.75,960.8203,338.7,15.2
2020-06-27 20:50,9.798991716,17.71,960.9681,338.7,15.2
2020-06-27 20:55,9.799470975,17.71,961.0151,338.7,15.2
2020-06-27 21:00,9.798736791,17.72,960.9431,338.7,15.2
2020-06-27 21:05,9.799474034,17.65,961.0154,338.7,15.2
2020-06-27 21:10,9.798634821,17.71,960.9331,338.7,15.2
2020-06-27 21:15,9.798418644,17.7,960.9119,338.7,15.2
2020-06-27 21:20,9.799239503,17.72,960.9924,338.7,15.2
2020-06-27 21:25,9.799738136,17.7,961.0413,338.7,15.2
2020-06-27 21:30,9.800246966,17.75,961.0912,338.7,15.2
2020-06-27 21:35,9.800582448,17.68,961.1241,338.7,15.2
2020-06-27 21:40,9.800931185,17.7,961.1583,338.7,15.2
2020-06-27 21:45,9.802373041,17.77,961.2997,338.7,15.2
2020-06-27 21:50,9.803367248,17.67,961.3972,338.7,15.1
2020-06-27 21:55,9.803924005,17.62,961.4518,338.7,15.2
2020-06-27 22:00,9.804922291,17.52,961.5497,338.7,15.2
2020-06-27 22:05,9.804097354,17.53,961.4688,338.7,15.2
2020-06-27 22:10,9.803501849,17.56,961.4104,338.7,15.2
2020-06-27 22:15,9.80312456,17.46,961.3734,338.7,15.2
2020-06-27 22:20,9.802685069,17.45,961.3303,338.7,15.2
2020-06-27 22:25,9.803424352,17.45,961.4028,338.7,15.2
2020-06-27 22:30,9.804328826,17.35,961.4915,338.7,15.2
2020-06-27 22:35,9.804978374,17.28,961.5552,338.7,15.2
2020-06-27 22:40,9.80496104,17.28,961.5535,338.7,15.2
2020-06-27 22:45,9.805226162,17.16,961.5795,338.7,15.2
2020-06-27 22:50,9.804606184,17.12,961.5187,338.7,15.2
2020-06-27 22:55,9.804826439,17.1,961.5403,338.7,15.2
2020-06-27 23:00,9.806189778,17.08,961.674,338.7,15.2
2020-06-27 23:05,9.805607529,17.05,961.6169,338.7,15.2
2020-06-27 23:10,9.805364841,16.93,961.5931,338.7,15.2
2020-06-27 23:15,9.803922985,16.88,961.4517,338.7,15.2
2020-06-27 23:20,9.802938974,16.87,961.3552,338.7,15.2
2020-06-27 23:25,9.80288493,16.91,961.3499,338.7,15.2
2020-06-27 23:30,9.802203771,16.89,961.2831,338.7,15.2
2020-06-27 23:35,9.80057633,16.85,961.1235,338.7,15.2
2020-06-27 23:40,9.799848264,16.87,961.0521,338.7,15.2
2020-06-27 23:45,9.800771092,16.89,961.1426,338.7,15.2
2020-06-27 23:50,9.801211603,16.9,961.1858,338.7,15.2
2020-06-27 23:55,9.801421661,16.84,961.2064,338.7,15.2
2020-06-28 0:00,9.802191534,16.78,961.2819,338.7,15.2
2020-06-28 0:05,9.802335312,16.79,961.296,338.7,15.2
2020-06-28 0:10,9.802973644,16.81,961.3586,338.7,15.2
2020-06-28 0:15,9.803883217,16.69,961.4478,338.7,15.3
2020-06-28 0:20,9.803718025,16.68,961.4316,338.7,15.2
2020-06-28 0:25,9.804269683,16.57,961.4857,338.7,15.2
2020-06-28 0:30,9.804491978,16.63,961.5075,338.7,15.2
2020-06-28 0:35,9.803745557,16.71,961.4343,338.7,15.2
2020-06-28 0:40,9.803372347,16.53,961.3977,338.7,15.2
2020-06-28 0:45,9.803341756,16.59,961.3947,338.7,15.2
2020-06-28 0:50,9.803274456,16.48,961.3881,338.7,15.2
2020-06-28 0:55,9.803410076,16.42,961.4014,338.7,15.2
2020-06-28 1:00,9.803586484,16.36,961.4187,338.7,15.2
2020-06-28 1:05,9.804231954,16.23,961.482,338.7,15.2
2020-06-28 1:10,9.805032419,16.21,961.5605,338.7,15.2
2020-06-28 1:15,9.804391027,16.09,961.4976,338.7,15.2
2020-06-28 1:20,9.804716312,16.02,961.5295,338.7,15.2
2020-06-28 1:25,9.804392047,15.9,961.4977,338.7,15.2
2020-06-28 1:30,9.803935221,15.87,961.4529,338.7,15.2
2020-06-28 1:35,9.802838024,15.81,961.3453,338.7,15.2
2020-06-28 1:40,9.802298603,15.68,961.2924,338.7,15.2
2020-06-28 1:45,9.801379853,15.6,961.2023,338.7,15.2
2020-06-28 1:50,9.802186436,15.59,961.2814,338.7,15.2
2020-06-28 1:55,9.802770724,15.56,961.3387,338.7,15.2
2020-06-28 2:00,9.804546022,15.45,961.5128,338.7,15.2
2020-06-28 2:05,9.803892394,15.44,961.4487,338.7,15.2
2020-06-28 2:10,9.804207481,15.41,961.4796,338.7,15.2
2020-06-28 2:15,9.802552508,15.34,961.3173,338.7,15.2
2020-06-28 2:20,9.803494711,15.31,961.4097,338.7,15.2
2020-06-28 2:25,9.803624213,15.24,961.4224,338.7,15.2
2020-06-28 2:30,9.801957003,15.42,961.2589,338.7,15.2
2020-06-28 2:35,9.805513717,15.14,961.6077,338.7,15.2
2020-06-28 2:40,9.807218655,15.08,961.7749,338.7,15.2
2020-06-28 2:45,9.805463752,15.05,961.6028,338.7,15.2
2020-06-28 2:50,9.805285304,14.96,961.5853,338.7,15.2
2020-06-28 2:55,9.808203686,14.98,961.8715,338.7,15.2
2020-06-28 3:00,9.809636364,14.87,962.012,338.7,15.2
2020-06-28 3:05,9.811304593,14.84,962.1756,338.7,15.2
2020-06-28 3:10,9.810724384,14.79,962.1187,338.7,15.2
2020-06-28 3:15,9.811782833,14.73,962.2225,338.7,15.2
2020-06-28 3:20,9.810679517,14.65,962.1143,338.7,15.2
2020-06-28 3:25,9.810955856,14.6,962.1414,338.7,15.2
2020-06-28 3:30,9.811033353,14.59,962.149,338.7,15.2
2020-06-28 3:35,9.811221998,14.52,962.1675,338.7,15.2
2020-06-28 3:40,9.813384781,14.56,962.3796,338.7,15.2
2020-06-28 3:45,9.813961931,14.55,962.4362,338.7,15.2
2020-06-28 3:50,9.812820887,14.81,962.3243,338.7,15.2
2020-06-28 3:55,9.812519056,14.77,962.2947,338.7,15.2
2020-06-28 4:00,9.813410274,15.01,962.3821,338.7,15.2
2020-06-28 4:05,9.816088006,15.1,962.6447,338.7,15.2
2020-06-28 4:10,9.816227705,15.29,962.6584,338.7,15.2
2020-06-28 4:15,9.815071365,15.43,962.545,338.7,15.2
2020-06-28 4:20,9.815028538,15.52,962.5408,338.7,15.2
2020-06-28 4:25,9.814621677,15.6,962.5009,338.7,15.2
2020-06-28 4:30,9.816689629,15.54,962.7037,338.7,15.2
2020-06-28 4:35,9.817360592,15.57,962.7695,338.7,15.2
2020-06-28 4:40,9.817648147,15.66,962.7977,338.7,15.2
2020-06-28 4:45,9.819249076,15.65,962.9547,338.7,15.2
2020-06-28 4:50,9.819532553,15.71,962.9825,338.7,15.2
2020-06-28 4:55,9.819444858,15.66,962.9739,338.7,15.3
2020-06-28 5:00,9.819340849,15.77,962.9637,338.7,15.2
